episode,timestep,reward
1601,498800,-99.5528
1603,499200,-26.3454
1604,499600,-122.783
1605,500000,-82.9981
1606,500400,29.9751
1607,500800,-74.3368
1608,501200,-80.4364
1609,501600,10.7163
1610,502000,-86.2208
1611,502400,-97.1387
1612,502800,-87.448
1613,503200,-115.4106
1614,503600,-113.0769
1615,504000,-93.0145
1617,504400,-26.6734
1618,504800,-100.1994
1619,505200,-76.9963
1620,505600,48.6939
1621,506000,-76.7913
1623,506400,-21.6202
1624,506800,-112.5921
1625,507200,-79.6302
1626,507600,-86.2364
1627,508000,-107.4565
1628,508400,-89.7042
1629,508800,-107.9178
1630,509200,-98.5949
1631,509600,-67.5352
1632,510000,-90.9855
1633,510400,-77.6119
1634,510800,-90.8625
1635,511200,-7.7176
1636,511600,-96.0177
1637,512000,-87.4769
1638,512400,36.8896
1639,512800,-97.2838
1640,513200,-100.6602
1641,513600,-87.3148
1642,514000,-71.0644
1643,514400,-94.9824
1644,514800,-127.1444
1645,515200,-84.2658
1647,515600,-30.4676
1648,516000,-112.7213
1649,516400,-82.063
1650,516800,11.7414
1651,517200,-105.0518
1652,517600,-84.265
1653,518000,-107.4351
1654,518400,-138.9094
1655,518800,-151.8524
1656,519200,23.7491
1657,519600,-87.8699
1658,520000,-80.9996
1660,520400,-54.2168
1661,520800,-110.9239
1662,521200,-61.2171
1663,521600,-96.3653
1664,522000,-103.7749
1665,522400,-88.5172
1666,522800,-98.982
1667,523200,-88.1409
1668,523600,39.8648
1669,524000,-142.7897
1670,524400,-86.347
1671,524800,-78.8499
1672,525200,-95.0097
1673,525600,-94.7616
1674,526000,-70.0032
1675,526400,-96.6517
1676,526800,-74.4836
1678,527200,-59.5544
1679,527600,-110.6382
1680,528000,-88.7314
1681,528400,-92.0359
1682,528800,35.6178
1683,529200,-99.319
1684,529600,21.8935
1685,530000,-108.888
1686,530400,-138.583
1687,530800,-67.421
1688,531200,-99.7533
1689,531600,-82.9837
1691,532000,-34.2669
1692,532400,-125.2448
1694,532800,39.108
