episode,timestep,reward
18590,2434000,853.224
18593,2436000,634.8688
18595,2438000,467.9509
18602,2440000,278.4098
18606,2442000,481.8809
18610,2444000,448.2984
18614,2446000,502.9941
18616,2448000,815.0567
18618,2450000,791.4427
18620,2452000,820.2659
18625,2454000,352.9999
18628,2456000,588.1962
18630,2458000,859.8693
18632,2460000,887.9623
18634,2462000,794.3818
18636,2464000,359.498
18638,2466000,884.9842
18640,2468000,813.6556
18645,2470000,377.3079
18647,2472000,800.336
18649,2474000,885.3879
18651,2476000,895.2021
18653,2478000,840.0226
18656,2480000,576.3064
18661,2482000,395.5318
18665,2484000,452.2803
18669,2486000,409.1829
18671,2488000,880.3985
18673,2490000,832.2046
18676,2492000,590.901
18678,2494000,855.7602
18680,2496000,842.5174
18682,2498000,859.7075
18684,2500000,892.6004
18687,2502000,351.2012
18691,2504000,501.3777
18693,2506000,779.0706
18696,2508000,575.944
18698,2510000,903.9857
18700,2512000,772.4386
18702,2514000,886.1504
18704,2516000,868.023
18708,2518000,472.5073
18711,2520000,567.3744
18714,2522000,606.8109
18716,2524000,891.0186
18719,2526000,602.8315
18723,2528000,475.2952
18726,2530000,566.8197
18729,2532000,364.5775
18734,2534000,388.7963
18736,2536000,811.7877
18740,2538000,449.1314
18746,2540000,348.6024
18748,2542000,860.0799
18750,2544000,851.307
18752,2546000,853.7051
18754,2548000,516.2434
18757,2550000,563.5161
18759,2552000,859.2089
18763,2554000,435.4111
18766,2556000,574.921
18768,2558000,906.4476
18770,2560000,856.3295
18773,2562000,509.7309
18780,2564000,291.2431
18782,2566000,853.5558
18784,2568000,843.164
18787,2570000,599.0935
18789,2572000,860.8728
18791,2574000,810.6157
18793,2576000,909.4932
18795,2578000,887.1858
18797,2580000,435.448
18800,2582000,587.8697
18804,2584000,423.0194
18808,2586000,462.5069
18811,2588000,677.6811
18814,2590000,616.0846
18816,2592000,909.642
18821,2594000,397.2336
18823,2596000,910.2317
18825,2598000,847.2353
18827,2600000,782.4433
18829,2602000,870.8193
18831,2604000,884.178
18833,2606000,855.1778
18835,2608000,789.854
18838,2610000,373.158
18840,2612000,799.6156
18842,2614000,739.6323
18845,2616000,617.6603
18847,2618000,913.1729
18849,2620000,804.0605
18851,2622000,898.4193
18855,2624000,460.1395
18857,2626000,871.3448
18860,2628000,610.3212
18863,2630000,609.1943
18868,2632000,369.7203
18871,2634000,603.6655
18874,2636000,379.8427
18876,2638000,812.2753
18878,2640000,893.3201
18880,2642000,902.3159
18885,2644000,428.0064
18887,2646000,811.6624
18889,2648000,872.9425
18892,2650000,604.2281
18895,2652000,586.6
18898,2654000,605.0689
18900,2656000,928.3253
18903,2658000,448.9834
18905,2660000,914.1348
18908,2662000,637.4636
18910,2664000,859.0569
18913,2666000,612.9516
18916,2668000,565.4103
18918,2670000,836.4423
18922,2672000,494.5254
18924,2674000,898.5423
18927,2676000,602.3696
18929,2678000,776.6462
18931,2680000,897.7001
18933,2682000,780.4706
18937,2684000,487.3528
18939,2686000,837.5906
18941,2688000,844.3715
18943,2690000,538.1834
18949,2692000,355.5798
18952,2694000,600.9851
18954,2696000,843.8426
18958,2698000,517.9098
18961,2700000,571.5655
18964,2702000,547.0191
18966,2704000,924.4063
18968,2706000,514.6335
18970,2708000,858.7147
18974,2710000,478.5961
18976,2712000,890.8357
18979,2714000,587.2772
18982,2716000,635.9126
18984,2718000,818.6456
18986,2720000,811.0252
18989,2722000,558.4851
18991,2724000,834.8392
18993,2726000,634.1499
18995,2728000,866.9445
18997,2730000,816.2192
19002,2732000,393.4367
19004,2734000,863.004
19007,2736000,606.2232
19009,2738000,865.079
19011,2740000,914.4826
19015,2742000,493.327
19019,2744000,495.8115
19022,2746000,611.5277
19024,2748000,844.3682
19026,2750000,840.5149
19028,2752000,493.4054
19030,2754000,927.8425
19032,2756000,897.4205
19035,2758000,582.9887
19038,2760000,567.2475
19040,2762000,810.046
19043,2764000,549.2775
19046,2766000,560.3291
19048,2768000,861.7933
19050,2770000,901.3255
19052,2772000,864.7265
19055,2774000,596.1009
19057,2776000,917.2034
19060,2778000,655.2389
19062,2780000,864.0819
19065,2782000,561.2806
19067,2784000,709.0941
19069,2786000,873.6223
19071,2788000,803.0402
19074,2790000,651.6014
19077,2792000,622.2614
19079,2794000,476.9338
19081,2796000,808.8167
19084,2798000,624.0536
19087,2800000,623.0049
19089,2802000,803.6499
19091,2804000,828.3238
19094,2806000,664.3785
19096,2808000,822.8952
19098,2810000,924.3297
19100,2812000,853.5239
19102,2814000,851.3405
19104,2816000,906.4438
19106,2818000,836.402
19111,2820000,418.9942
19114,2822000,565.0176
19116,2824000,795.8459
19118,2826000,767.9398
19120,2828000,935.3496
19122,2830000,805.8615
19124,2832000,629.9486
19126,2834000,776.5888
19130,2836000,484.4881
19133,2838000,649.0534
19135,2840000,856.304
19139,2842000,478.9647
19141,2844000,876.5994
19143,2846000,903.8657
19146,2848000,627.0868
19149,2850000,653.399
19151,2852000,487.0374
19153,2854000,871.3278
19156,2856000,620.1637
19160,2858000,438.3778
19162,2860000,675.245
19164,2862000,805.8879
19166,2864000,808.1443
19169,2866000,534.2682
19173,2868000,458.4542
19175,2870000,861.5605
19177,2872000,836.0608
19179,2874000,839.1375
19182,2876000,577.0811
19185,2878000,579.8053
19187,2880000,935.2621
19189,2882000,834.715
19191,2884000,804.0169
19193,2886000,908.3694
19195,2888000,851.9165
19198,2890000,628.6456
19200,2892000,843.6533
19203,2894000,645.5892
19206,2896000,404.2714
19208,2898000,819.5961
19210,2900000,820.3995
19212,2902000,913.1511
19214,2904000,926.5359
19216,2906000,831.9927
19218,2908000,908.6968
19226,2910000,322.7539
19229,2912000,570.9089
19231,2914000,811.9614
19233,2916000,857.4344
19235,2918000,866.6638
19237,2920000,517.0069
19241,2922000,520.8997
19243,2924000,808.7937
19246,2926000,579.8178
19248,2928000,844.0079
19250,2930000,867.4958
19253,2932000,647.4173
19255,2934000,822.0284
19258,2936000,639.9886
19260,2938000,879.3092
19262,2940000,865.53
19264,2942000,910.3257
19266,2944000,896.4991
19268,2946000,824.7327
19270,2948000,772.5781
19272,2950000,887.4764
19274,2952000,736.9619
19276,2954000,845.1155
19278,2956000,847.9238
19280,2958000,800.8024
19283,2960000,587.4547
19285,2962000,856.251
19288,2964000,382.2315
19292,2966000,495.4243
19294,2968000,827.9423
19296,2970000,879.8828
19298,2972000,872.609
19301,2974000,640.354
19304,2976000,489.7871
19306,2978000,925.591
19308,2980000,835.2691
19310,2982000,876.0701
19313,2984000,596.3338
19315,2986000,731.1215
19318,2988000,603.1311
19320,2990000,735.119
19323,2992000,603.4006
19326,2994000,581.9468
19329,2996000,611.2504
19332,2998000,374.5526
19335,3000000,641.0382
